13303.1	-11.60
13360.1	-18.51
13448.6	-18.34
13594.0	-19.93
13739.5	-23.68
13751.2	-25.38
13885.0	-24.94
14030.4	-20.69
14403.2	-20.67
14598.8	-34.35
14681.5	-34.17
15055.2	-39.13
15332.6	-29.97
15381.2	-42.25
15983.7	-54.22
16634.7	-69.53
17285.8	-73.57
17936.9	-76.92
21261.7	-91.23
27547.2	-99.15
31098.8	-105.08
32191.7	-99.12
32554.1	-100.07
32915.5	-100.32
33275.9	-102.35
33635.2	-103.45
33993.4	-101.52
34350.5	-102.35
34706.4	-103.28
35061.2	-105.00
35414.8	-105.17
35767.2	-100.12
36048.8	-99.72
36118.3	-94.84
36309.6	-94.04
36374.8	-93.86
36468.2	-95.33
36663.9	-95.81
36700.8	-93.91
36810.7	-95.46
36957.0	-94.46
36961.6	-93.53
37102.7	-86.22
37247.9	-83.35
37352.8	-81.01
37392.4	-82.43
37536.4	-85.97
37679.8	-85.11
37822.5	-81.61
37964.7	-81.56
37981.6	-81.12
38106.2	-87.43
38247.1	-82.96
38387.3	-82.71
38527.0	-80.35
38665.9	-83.31
38804.3	-82.92
38924.7	-81.80
38942.0	-79.32
39079.0	-81.06
39215.3	-78.04
39351.0	-83.30
39486.0	-81.19
39620.4	-86.17
39702.7	-84.67
39754.1	-85.87
40019.3	-87.07
40151.0	-82.83
40412.1	-81.75
40541.7	-83.18
40670.5	-84.72
40798.7	-86.28
40869.6	-81.84
40926.1	-80.97
41052.9	-81.71
41179.0	-82.70
41304.4	-81.33
41429.0	-81.18
41647.5	-82.23
41676.3	-86.07
41798.9	-86.26
41842.0	-87.03
42042.0	-86.66
42162.5	-87.00
42282.4	-87.16
42401.5	-90.13
42520.0	-90.18
42637.8	-89.47
42754.9	-83.42
42814.4	-77.94
42871.4	-76.66
42987.1	-77.18
43102.3	-78.51
43216.7	-74.86
43330.5	-72.23
43443.7	-70.20
43556.2	-72.91
43592.4	-72.33
43668.0	-70.23
43779.3	-67.16
43889.9	-70.71
43999.8	-77.94
44109.2	-83.77
44218.0	-88.70
44326.1	-88.58
44433.7	-85.83
44540.7	-81.10
44647.1	-81.58
44752.9	-80.92
44759.3	-82.65
44858.2	-81.93
44962.9	-82.26
45067.1	-82.50
45170.7	-80.85
45273.8	-80.18
45376.4	-80.24
45478.5	-83.81
45524.6	-83.20
45580.1	-80.15
45681.2	-72.71
45781.8	-76.43
45882.0	-78.24
45981.7	-85.02
46081.0	-83.66
46179.8	-84.28
46278.3	-82.64
46376.3	-79.25
46473.9	-74.25
46571.2	-75.17
46668.1	-75.24
46672.5	-81.89
46764.6	-81.77
46860.9	-83.16
46956.7	-79.82
47018.4	-76.72
47052.3	-77.18
47147.6	-77.66
47242.6	-77.94
47337.4	-76.37
47431.9	-72.50
47526.1	-73.11
47537.3	-72.19
47620.2	-76.20
47714.0	-73.62
47807.7	-77.14
47883.2	-76.34
47901.2	-75.93
47994.5	-70.12
48087.8	-68.73
48180.9	-73.37
48273.9	-79.98
48366.8	-83.02
48402.1	-84.51
48459.7	-86.31
48552.5	-85.20
48645.3	-85.47
48738.1	-83.71
48748.0	-87.91
48830.9	-91.70
48923.8	-91.97
49039.2	-89.92
49214.9	-83.88
49266.9	-82.40
49390.7	-79.50
49566.8	-80.35
49612.8	-79.02
49743.1	-79.16
49919.7	-76.75
50096.7	-76.72
50131.6	-74.09
50274.1	-74.88
50451.9	-76.77
50477.6	-78.23
50630.1	-77.37
50808.9	-74.74
50988.3	-75.42
50996.4	-74.80
51168.2	-75.93
51342.3	-71.06
51348.8	-70.33
51428.8	-66.40
51712.1	-69.76
51861.2	-69.64
51894.9	-71.81
52078.5	-72.89
52165.9	-71.25
52263.1	-70.68
52448.5	-70.27
52623.0	-69.14
52634.9	-66.29
52822.4	-68.32
52920.5	-68.06
53010.9	-66.98
53200.5	-65.05
53366.7	-62.44
53391.3	-55.75
53583.3	-55.10
53664.1	-50.01
53776.7	-54.76
53971.3	-55.41
54110.3	-65.67
54167.3	-70.21
54364.8	-68.34
54407.8	-70.58
54482.1	-71.26
54563.7	-71.71
54764.2	-71.61
54853.9	-68.88
54966.2	-73.68
55151.4	-70.89
55169.9	-72.14
55375.3	-66.15
55582.5	-70.44
55672.0	-73.59
55791.5	-76.97
55820.7	-71.13
56002.4	-69.67
56215.2	-67.88
56266.9	-71.99
56430.0	-73.25
56646.8	-75.43
56861.8	-71.18
56865.7	-76.43
57086.8	-80.63
57310.2	-80.27
57456.7	-72.74
57535.8	-64.31
57763.7	-61.67
57994.1	-59.49
58051.6	-65.47
58227.0	-62.30
58462.3	-61.33
58621.0	-59.71
58700.3	-57.68
58941.0	-59.24
59055.4	-65.33
59184.3	-66.25
59430.5	-67.99
59489.8	-69.24
59679.5	-68.39
59924.1	-68.05
59931.4	-62.64
60186.3	-57.66
60444.3	-57.43
60467.1	-62.96
60705.4	-67.84
60792.9	-69.98
60901.5	-70.80
60969.7	-69.94
61227.3	-68.65
61237.2	-71.66
61508.1	-69.94
61661.7	-74.42
61782.3	-71.44
62060.0	-72.15
62158.8	-84.72
62341.3	-94.40
62511.3	-89.70
62671.6	-86.88
62681.3	-87.03
62851.3	-85.99
63021.3	-93.55
63191.3	-98.97
63312.7	-99.40
63361.3	-96.55
63531.3	-96.25
63701.3	-95.04
63825.5	-95.79
63871.3	-98.85
64041.3	-96.40
64211.3	-95.62
64338.3	-97.28
64381.3	-99.11
64551.3	-98.89
64721.3	-98.17
64851.1	-99.00
64891.3	-102.53
65061.3	-99.58
65231.3	-93.84
65363.9	-95.25
65401.3	-99.11
65571.3	-97.25
65741.3	-97.07
65876.7	-97.67
65911.3	-100.04
66081.3	-99.19
66251.3	-97.53
66389.5	-92.45
66421.3	-91.44
66591.3	-87.54
66761.3	-89.28
66902.3	-89.74
66931.3	-89.79
67101.3	-89.03
67271.3	-91.65
67415.1	-92.04
67441.3	-85.86
67611.3	-83.50
67781.3	-86.03
67927.9	-95.54
68440.7	-96.60
68953.5	-95.01
69338.1	-93.94
69979.1	-85.21
70175.5	-82.44
70619.1	-80.69
71127.5	-80.11
71296.9	-77.49
71805.3	-64.72
72308.4	-61.24
72483.2	-59.35
73161.1	-64.79
73703.4	-67.35
73839.0	-69.19
74686.3	-63.86
74855.8	-60.83
75098.4	-49.70
75533.6	-46.49
76211.5	-55.97
76726.0	-55.61
76889.4	-57.74
77397.8	-56.57
78075.6	-53.99
78753.5	-53.02
79431.4	-43.67
80109.3	-43.55
80787.1	-44.84
81465.0	-40.41
82073.6	-36.45
82227.6	-37.15
82990.2	-32.71
83159.7	-38.07
83583.3	-43.55
83752.8	-42.90
83837.5	-36.65
83922.3	-30.43
84212.6	-28.76
84600.1	-39.20
85278.0	-48.81
85616.9	-62.59
86125.3	-60.04
86464.3	-67.12
86711.5	-68.86
86972.7	-74.37
87226.9	-68.97
87689.4	-68.48
87769.3	-71.39
88491.5	-71.37
88780.4	-66.24
89213.7	-56.34
89502.6	-56.18
89638.8	-54.85
89935.9	-55.75
90152.6	-50.83
90224.8	-50.16
90658.1	-49.69
90947.0	-51.05
91095.6	-50.93
91380.4	-51.60
91669.2	-54.05
92102.6	-52.35
92391.4	-55.61
92824.8	-54.45
93041.4	-52.52
93113.6	-52.23
93547.0	-49.63
93755.7	-50.43
93835.9	-50.26
94269.2	-50.04
94558.1	-52.83
94991.4	-47.53
95280.3	-49.55
95713.6	-44.34
95930.3	-41.49
96002.5	-41.61
96403.3	-46.18
96435.8	-47.72
96724.7	-47.77
97158.0	-41.29
97446.9	-45.47
97880.2	-37.61
98169.1	-40.03
98561.5	-40.06
98602.4	-42.31
98819.1	-38.01
98891.3	-36.34
99324.6	-34.89
99613.5	-39.46
100046.8	-35.42
100335.7	-39.31
100769.0	-35.44
100952.2	-35.21
101057.9	-33.65
101491.2	-36.68
101707.9	-31.70
101780.1	-31.59
102213.4	-21.89
102502.3	-28.27
102935.7	-20.80
103224.5	-33.72
103574.6	-35.83
103657.9	-36.43
103946.7	-35.35
104380.1	-31.25
104596.7	-33.16
104669.0	-28.31
105102.3	-21.97
105391.2	-26.55
105715.6	-25.91
105824.5	-22.49
106113.4	-21.80
106546.7	-23.39
106835.6	-41.71
107268.9	-42.51
107485.6	-46.75
107557.8	-46.26
107853.2	-56.80
107991.1	-56.16
108328.0	-59.32
108833.3	-45.79
109220.1	-43.14
109751.2	-40.01
109800.3	-38.98
110187.0	-43.05
110767.2	-36.18
111057.3	-37.10
111154.0	-35.03
111173.6	-39.21
111734.2	-38.74
112120.9	-33.19
112121.6	-32.82
112701.1	-32.39
113087.9	-39.19
113668.1	-29.92
114054.8	-32.93
114151.5	-31.23
114635.0	-36.45
114925.1	-30.98
115021.8	-31.25
115201.1	-32.12
115602.0	-33.44
115988.7	-29.78
116568.9	-25.13
116955.7	-26.34
117535.9	-30.63
117806.1	-27.43
117922.6	-28.88
118502.8	-19.46
118792.9	-20.41
118889.6	-17.67
119469.8	-15.43
119856.5	-13.73
120149.6	-12.10
120436.7	-7.32
120823.5	-11.54
121403.7	-9.06
121774.5	-13.78
121790.4	-11.32
122370.6	-12.35
122564.0	-10.02
122660.7	-6.05
122757.4	-6.82
122950.8	-4.01
123144.2	-3.42
123337.6	-14.23
123399.5	-9.03
123531.0	-2.12
123724.3	3.53
123805.7	2.01
123917.7	2.80
124111.1	0.21
124211.9	1.16
124304.5	-2.03
124415.0	-7.60
124618.2	-2.30
124691.3	-3.79
124884.7	-2.93
125024.4	-6.55
125271.5	-6.90
125430.6	-3.83
125836.8	-1.94
126238.4	1.71
126243.1	0.36
126649.3	1.25
127055.5	0.16
127461.8	4.16
127868.0	7.93
128274.2	12.03
128477.4	13.32
128680.5	10.89
129086.7	4.45
129492.9	2.67
129899.2	6.63
130305.4	5.64
130711.6	-0.86
130914.7	-5.75
131073.2	-4.52
131117.9	-5.14
131524.1	-8.90
131930.3	-22.31
132002.5	-16.09
132179.8	-16.83
132336.5	-11.38
132357.2	-18.27
132534.5	-18.30
132711.9	-3.38
132889.2	-9.57
132916.9	-21.95
133066.6	-18.74
133149.0	-28.17
133243.9	-35.50
133727.2	-46.67
133775.9	-53.10
134041.9	-63.79
134130.6	-57.91
134208.8	-59.27
134662.6	-53.63
134690.4	-64.16
135017.3	-58.54
135172.0	-66.72
135412.9	-67.80
135549.4	-73.31
135653.7	-73.51
135904.0	-73.65
136135.3	-76.74
136436.1	-76.26
136616.9	-75.29
137098.5	-71.19
137322.8	-69.65
137580.2	-72.71
137588.8	-73.97
138061.8	-77.13
138209.5	-74.91
138543.4	-76.83
139025.0	-77.84
139096.2	-68.09
139506.7	-74.02
139747.5	-74.46
139982.9	-75.60
139988.3	-63.62
140469.9	-47.44
140554.1	-62.57
140722.5	-68.63
140806.7	-86.91
140869.6	-86.07
141059.3	-92.30
141101.4	-94.16
141143.5	-94.75
141311.9	-95.39
141438.2	-96.99
141788.8	-96.25
142836.3	-95.39
143083.4	-91.52
143883.7	-93.85
144272.3	-90.84
144931.2	-93.71
145311.8	-93.02
145350.2	-93.09
145978.7	-86.97
146350.3	-82.54
147026.2	-83.66
147445.2	-85.09
147535.7	-86.86
148073.7	-84.96
148719.4	-85.39
149121.1	-85.90
149435.4	-87.76
149540.1	-88.43
149749.6	-85.96
149959.1	-86.59
150168.6	-86.16
150196.0	-89.26
150378.1	-85.71
150587.6	-88.42
150932.9	-92.36
151006.6	-88.98
151216.1	-85.73
151425.6	-83.98
151635.1	-87.82
151962.8	-90.67
152054.1	-88.57
152263.6	-86.02
152473.1	-89.70
152682.6	-89.47
152787.3	-89.31
153101.6	-89.79
153311.1	-90.47
153869.6	-92.19
154358.5	-91.80
155184.5	-94.75
155406.0	-96.60
156204.1	-97.84
156424.9	-93.74
157210.4	-90.29
157446.0	-86.65
157995.8	-86.99
158316.1	-83.96
158781.2	-78.79
159030.7	-79.86
159566.6	-84.28
159743.8	-91.59
160352.0	-92.24
160587.6	-91.37
161137.4	-84.91
161874.8	-83.01
161922.8	-77.80
162708.2	-81.59
162758.7	-83.03
163493.6	-82.86
163640.3	-85.35
163729.2	-84.10
164279.0	-87.08
165064.4	-78.76
165395.9	-79.50
165849.8	-82.29
166635.2	-85.71
166870.8	-83.29
167420.6	-73.19
167489.2	-71.26
168206.0	-65.45
168876.1	-67.27
168991.4	-65.48
169776.8	-68.40
170012.4	-66.74
170428.2	-64.23
170562.2	-59.26
171347.6	-54.09
171457.9	-51.37
172133.0	-49.85
172918.4	-53.23
172994.9	-52.29
173154.1	-53.80
173703.8	-56.92
174489.2	-62.14
174522.9	-65.57
175274.6	-63.53
176041.8	-64.01
176060.0	-62.78
176295.7	-63.41
176845.4	-52.56
177049.4	-52.49
177630.9	-55.08
178416.3	-68.11
179201.7	-67.59
179437.3	-64.20
179550.9	-62.74
179987.1	-69.55
180710.0	-77.60
180772.5	-84.11
181040.2	-84.21
181557.9	-81.88
182524.6	-76.88
182829.8	-73.37
183542.0	-72.68
184559.4	-72.40
185576.7	-71.89
185678.5	-70.58
186390.6	-71.90
186492.4	-71.16
187204.6	-65.78
187924.9	-62.82
188221.9	-59.93
189239.3	-65.22
190362.7	-59.89
190561.9	-59.71
191274.1	-58.16
192291.5	-64.01
193308.8	-62.19
194174.3	-61.76
194326.2	-54.97
194631.4	-53.16
195343.6	-40.63
195899.4	-36.51
196361.0	-28.11
197378.4	-41.97
197549.2	-36.33
198395.7	-30.55
198590.4	-29.09
198748.1	-25.64
198981.9	-13.56
199541.2	-6.89
199772.8	-7.06
200100.4	-6.55
200659.7	-1.29
200827.5	-1.49
200965.0	-3.18
201219.0	-7.95
201778.3	-21.18
202337.6	-23.95
202493.2	-24.17
202896.9	-21.81
203064.6	-15.20
203170.9	-21.37
203456.1	-27.48
204225.2	-40.16
205106.3	-36.85
205199.3	-35.60
205987.4	-25.66
206042.6	-35.39
206251.7	-34.24
206868.5	-46.99
207558.4	-40.63
207749.6	-40.01
208630.7	-41.15
209408.4	-40.18
209511.8	-40.03
209776.1	-32.55
210392.9	-32.11
211274.0	-38.29
211928.7	-36.97
212155.1	-34.52
213036.2	-30.75
213300.5	-29.57
213917.3	-34.37
213945.3	-27.49
214798.4	-29.86
215290.8	-27.03
215679.5	-34.19
216301.0	-34.68
216560.6	-38.34
216825.0	-34.64
217441.7	-40.38
218325.0	-49.51
218363.2	-61.61
219303.5	-69.92
219773.7	-63.47
219847.2	-64.21
220431.8	-63.59
220525.9	-70.93
221184.1	-66.03
221883.7	-64.65
222124.3	-62.64
223064.6	-66.01
223758.9	-68.75
224004.9	-74.24
224287.0	-76.00
224945.2	-76.69
225128.5	-72.12
225885.5	-69.58
226825.7	-64.20
227193.3	-60.80
227766.0	-63.68
228048.1	-57.04
228577.3	-60.25
228706.3	-58.37
229646.6	-63.33
230586.8	-61.97
230840.4	-57.59
231527.1	-62.77
231540.5	-62.14
231809.2	-61.36
232467.4	-50.03
233442.2	-45.86
233828.5	-40.85
234417.7	-39.44
235393.1	-38.56
235424.4	-39.42
235685.7	-34.21
236368.5	-33.21
236494.0	-28.15
237343.9	-29.76
237927.4	-30.14
238319.3	-27.65
239188.5	-18.18
239294.8	-20.41
239587.4	-17.12
240270.2	-14.11
241245.6	-5.18
241365.7	-5.36
242221.0	-7.02
242828.0	-23.06
243196.5	-20.91
243489.1	-25.43
244171.9	-37.46
244853.0	-45.48
245138.3	-45.50
245593.5	-54.81
245877.1	-60.14
246616.0	-51.30
246837.6	-63.78
247080.9	-64.50
247354.8	-75.51
248093.6	-77.33
248832.4	-83.49
249140.3	-81.66
249571.2	-82.41
249792.8	-73.41
250270.4	-73.87
250310.0	-75.73
251048.8	-82.72
251787.6	-88.35
252544.7	-86.38
252918.3	-85.51
253262.8	-81.48
254066.4	-83.31
255214.5	-82.62
256362.6	-85.27
257395.9	-83.80
257510.7	-83.34
257969.9	-76.95
258307.7	-79.11
258314.4	-78.17
259118.0	-76.78
260251.1	-72.31
260266.1	-69.57
261414.2	-73.35
262008.8	-74.91
262562.3	-80.74
262906.7	-81.32
263710.4	-80.64
264858.5	-78.16
266006.5	-83.67
266137.7	-85.95
267154.6	-92.00
267499.1	-93.49
267917.4	-96.34
268242.2	-96.21
269126.4	-95.76
270010.6	-98.77
270099.3	-99.70
270894.8	-102.46
271160.1	-98.82
271690.0	-99.60
271779.0	-98.45
272663.2	-101.33
273547.4	-99.78
274431.6	-97.79
274479.5	-98.61
274696.8	-97.98
275315.8	-98.25
276075.6	-94.96
276200.0	-92.23
277084.1	-86.73
277473.0	-84.46
277968.3	-85.56
278233.6	-84.86
278852.5	-81.56
279736.7	-78.17
279868.6	-79.11
280620.9	-79.37
281464.9	-77.60
281505.1	-77.18
281770.4	-74.19
282359.7	-69.40
283081.0	-63.01
283802.3	-60.46
284523.7	-60.98
284740.1	-59.52
285245.0	-55.73
285447.9	-51.66
285966.4	-46.80
286687.7	-46.18
287036.3	-46.61
287409.0	-49.35
287625.4	-45.62
288130.4	-37.59
288851.7	-38.94
289016.4	-37.14
289573.0	-33.54
290294.4	-38.34
290398.3	-41.89
290510.8	-38.21
291015.7	-26.54
291579.7	-32.61
291737.1	-35.54
292458.4	-45.67
292530.5	-50.53
292891.2	-53.73
292954.0	-56.26
293103.0	-54.94
293172.2	-61.27
293588.0	-54.17
293865.2	-55.00
294280.9	-55.59
294973.9	-58.06
295493.6	-61.41
295666.8	-62.51
295874.7	-62.12
296359.7	-64.88
296853.4	-64.48
297052.7	-65.17
297745.6	-63.80
298438.6	-67.81
298646.4	-65.63
299131.5	-64.60
299747.4	-57.78
299824.4	-57.21
300517.4	-55.51
301210.3	-55.56
301418.2	-59.87
301469.5	-59.82
301903.2	-59.31
302596.2	-57.49
302990.6	-55.50
303289.1	-53.35
303982.0	-47.71
304189.9	-46.66
304675.0	-50.52
305254.0	-50.79
305367.9	-50.66
306060.8	-50.40
306753.8	-48.63
306961.7	-52.69
307441.9	-48.55
308125.5	-51.69
308235.7	-47.61
308809.2	-46.12
309492.8	-46.10
309697.9	-48.66
309710.1	-49.39
310176.5	-45.95
310860.1	-41.18
311355.1	-39.64
311543.8	-39.73
312227.4	-41.62
312432.5	-41.84
312911.1	-40.78
312985.2	-36.98
313594.8	-35.78
314278.4	-32.97
314600.0	-32.38
314962.1	-35.84
315167.2	-38.31
315645.7	-39.26
316329.4	-32.56
316728.5	-33.10
317013.0	-32.64
317606.9	-34.92
317696.7	-37.59
317901.8	-46.41
318131.6	-51.94
318380.3	-50.77
319026.7	-44.37
319638.4	-48.90
319699.5	-59.34
319867.1	-63.04
320188.8	-52.64
320372.3	-38.07
321228.6	-31.23
321840.2	-31.20
322451.8	-32.02
322635.3	-30.73
323063.5	-30.58
323675.1	-35.29
324115.3	-34.23
324286.7	-31.69
324898.3	-27.61
325081.8	-27.33
325510.0	-25.95
325612.2	-22.68
326121.6	-22.49
326733.2	-20.95
327344.8	-15.47
327528.3	-12.88
327956.4	-16.13
328392.2	-10.94
328568.1	-6.49
329179.7	-5.92
329791.3	-8.46
329974.8	-8.46
330316.8	-9.95
330402.9	-7.00
331014.6	-9.86
331582.3	-10.39
331626.2	-13.26
332237.8	-11.20
332421.3	-9.75
332849.4	-10.93
333299.3	-10.42
333461.1	-10.80
334072.7	-13.60
334684.2	-17.54
334684.3	-13.54
334867.8	-12.54
335295.9	-13.46
335907.5	-7.74
336352.4	-15.52
336519.2	-28.75
337130.8	-34.21
337314.3	-48.63
337415.3	-50.76
337757.0	-76.62
338485.4	-77.05
338500.2	-81.36
339213.8	-84.72
339726.0	-85.59
339942.3	-87.15
340160.8	-86.92
340670.7	-89.22
341399.2	-95.28
341834.8	-96.41
342127.6	-103.26
342428.8	-105.49
342576.7	-106.64
342856.1	-104.58
343074.6	-102.71
343584.5	-107.62
343605.6	-106.28
344312.9	-108.89
345041.4	-105.07
345055.3	-106.97
345405.6	-104.81
345769.8	-106.25
346061.2	-105.87
346481.7	-100.99
346789.6	-98.71
347518.1	-93.00
348024.0	-88.00
348215.6	-83.48
348439.8	-85.84
348903.3	-92.07
349265.4	-83.61
349590.9	-80.97
350278.6	-75.68
350892.7	-76.36
350966.3	-77.62
351653.9	-81.22
352093.2	-81.32
352341.6	-80.98
353029.3	-80.73
353538.4	-81.83
353716.9	-81.62
354317.3	-83.48
354404.6	-85.50
355092.3	-82.79
355779.9	-90.92
356111.6	-93.66
356467.6	-97.59
356872.1	-92.94
357149.7	-90.35
357816.0	-88.57
358482.3	-88.57
358632.3	-86.58
359148.7	-85.48
359507.7	-86.56
359815.0	-89.20
360481.3	-78.62
361132.8	-76.93
361147.6	-77.40
361813.9	-75.44
362011.8	-75.88
362480.3	-76.54
363146.6	-71.16
363662.8	-68.91
363812.9	-68.19
364479.2	-66.23
364568.0	-65.82
365145.5	-70.12
365756.4	-70.52
365811.8	-68.72
366478.2	-67.09
366981.6	-65.44
367144.5	-65.72
367810.8	-68.38
368255.2	-67.64
368477.1	-64.83
369143.4	-60.98
369590.4	-59.65
369809.7	-58.42
370476.1	-59.34
371009.1	-51.81
371164.9	-48.34
371808.7	-47.10
372475.0	-52.04
373341.2	-58.40
373394.9	-62.42
373807.7	-70.66
373944.9	-63.85
374074.2	-63.91
374207.4	-53.32
374474.0	-54.93
374613.2	-52.18
374752.5	-53.16
374891.7	-55.20
375031.0	-50.20
375170.3	-54.34
375331.0	-62.57
375491.8	-61.40
375652.5	-59.90
375813.3	-58.65
375891.9	-55.82
375974.0	-59.77
376134.8	-60.51
376215.2	-62.44
376295.6	-56.85
376456.3	-55.80
376617.1	-49.99
376777.8	-57.37
376938.6	-62.41
377099.3	-57.35
377260.1	-55.77
377420.9	-53.38
377581.6	-56.88
377594.4	-60.03
377742.4	-57.80
377903.1	-58.68
378063.9	-54.58
378224.6	-52.79
378385.4	-54.17
378546.2	-52.77
378706.9	-51.09
378867.7	-51.29
379028.4	-48.30
379189.2	-50.22
379349.9	-48.49
379430.3	-44.85
379510.7	-44.94
379671.5	-47.86
379832.2	-50.20
379993.0	-52.60
380153.7	-50.87
380314.5	-47.23
380475.2	-48.65
380636.0	-47.13
380694.2	-49.17
380796.8	-52.30
380957.5	-52.24
381118.3	-46.67
381279.0	-45.99
381439.8	-41.39
381600.5	-45.99
381761.3	-46.16
381922.1	-39.89
382082.8	-37.23
382243.6	-36.69
382404.3	-41.98
382565.1	-42.62
382725.8	-37.45
382886.6	-41.67
383024.0	-39.18
383047.4	-37.82
383208.1	-39.23
383368.9	-40.70
383529.6	-34.83
383690.4	-35.84
383851.1	-36.46
384011.9	-41.47
384172.7	-40.14
384333.4	-36.22
384494.2	-37.47
384654.9	-36.25
384815.7	-40.78
384976.4	-40.08
385137.2	-36.33
385298.0	-38.42
385458.7	-41.61
385619.5	-49.75
385780.2	-49.28
385860.6	-47.53
385941.0	-46.17
386101.7	-45.63
386262.5	-45.82
386423.3	-46.39
386584.0	-45.97
386744.8	-42.54
386895.1	-43.82
386905.5	-42.61
387066.3	-43.66
387227.0	-43.62
387387.8	-42.90
387548.6	-40.85
387709.3	-38.02
387870.1	-36.78
388030.8	-39.27
388191.6	-40.32
388352.3	-35.97
388513.1	-35.90
388673.8	-32.60
388834.6	-35.27
388995.4	-32.63
389075.7	-31.62
389156.1	-32.08
389316.9	-34.00
389477.6	-24.39
389638.4	-24.21
389799.1	-30.47
389959.9	-25.80
390120.7	-27.26
390281.4	-25.75
390442.2	-31.52
390602.9	-34.11
390763.7	-36.56
390766.2	-41.70
390924.4	-36.61
391085.2	-31.01
391246.0	-40.77
391406.7	-47.59
391567.5	-51.14
391728.2	-51.28
391889.0	-44.96
392049.7	-40.15
392210.5	-44.99
392290.9	-41.76
392371.3	-44.40
392532.0	-40.90
392692.8	-41.07
392853.5	-42.68
393014.3	-46.31
393175.0	-43.42
393335.8	-41.49
393496.6	-38.94
393657.3	-40.71
393818.1	-40.96
393978.8	-40.33
394139.6	-39.70
394300.3	-40.45
394461.1	-42.38
394621.9	-38.69
394637.3	-40.50
394782.6	-37.90
394943.4	-40.86
395104.1	-39.71
395264.9	-39.82
395425.6	-33.35
395506.0	-33.87
395586.4	-35.50
395747.2	-37.47
395907.9	-35.33
396068.7	-35.28
396229.4	-36.55
396390.2	-33.54
396550.9	-34.60
396711.7	-33.14
396872.5	-34.52
397033.2	-31.38
397194.0	-30.16
397354.7	-28.87
397515.5	-31.60
397676.2	-30.66
397837.0	-31.02
397997.8	-28.28
398319.3	-31.41
398480.0	-30.93
398508.4	-30.32
398640.8	-29.00
398721.2	-28.73
398801.5	-29.96
399123.1	-32.09
399283.8	-32.10
399444.6	-32.06
399605.3	-26.87
399926.8	-29.61
400087.6	-29.78
400207.1	-32.60
400326.7	-31.52
400565.8	-27.55
400685.3	-25.83
400778.8	-21.61
400872.3	-25.32
401059.4	-23.71
401152.9	-23.72
401246.4	-21.23
401293.2	-20.59
401340.0	-17.62
401527.0	-17.31
401620.5	-17.79
401714.1	-23.71
401807.6	-22.04
401994.6	-19.94
402088.2	-16.34
402181.7	-13.34
402186.0	-14.61
